speaker,timestamp,utterance,annotation,vote,start,end,startRole,endRole,player_index,dominance,valence,arousal
Justin,01:21,All right. I'm just going to get this out of the way right now. I was the troublemaker and I switched James with somebody and this time it is the truth.,"['Identity Declaration', 'Evidence']",1.0,81.0,88.0,Troublemaker,Troublemaker,0.0,0.6221921,0.44413728,0.60262114
Paul,01:28,You pointed at me. Did you switch me with James?,"['Accusation', 'Interrogation']",3.0,88.0,90.0,Werewolf,Robber,2.0,0.5236052,0.54891783,0.51550186
Justin,01:30,"No, James. I switched James with somebody.","['Defense', 'Evidence']",1.0,90.0,92.0,Troublemaker,Troublemaker,0.0,0.5214743,0.40018922,0.4782065
Paul,01:32,"Okay, you went like that, but just...",['Accusation'],3.0,92.0,95.0,Werewolf,Robber,2.0,0.33801395,0.48044106,0.31263036
Justin,01:35,Cause you're saying you're a seer. Mitchell is a robber.,['Accusation'],1.0,95.0,97.0,Troublemaker,Troublemaker,0.0,0.6341015,0.8798901,0.625127
Paul,01:37,"All right, I was the Insomniac.",['Identity Declaration'],3.0,97.0,99.0,Werewolf,Robber,2.0,0.5163845,0.6629798,0.47391513
Justin,01:41,"Sure. Laura, you were saying you're the seer, Mitch is the robber. James says villager and he is not going to say anything else for the rest of this.",['Accusation'],1.0,101.0,108.0,Troublemaker,Troublemaker,0.0,0.5969212,0.4165794,0.5912953
Laura,01:48,I will prove I'm the seer. This one was villager. This one's a werewolf.,"['Identity Declaration', 'Evidence']",2.0,108.0,113.0,Seer,Villager,1.0,0.48260194,0.59219164,0.44802195
Mitchell,01:53,I can verify that she was the seer because I stole from her.,"['Identity Declaration', 'Defense', 'Evidence']",0.0,113.0,117.0,Robber,Werewolf,4.0,0.5828694,0.5016491,0.5041994
Justin,01:57,"And I switched James and Laura in attempt to recreate the drama we had last round, but differently.",['Evidence'],1.0,117.0,126.0,Troublemaker,Troublemaker,0.0,0.54678273,0.6107619,0.4635238
Justin,02:07,"Yes. Yeah. And yeah, you're the robber.",['Evidence'],1.0,127.0,134.0,Troublemaker,Troublemaker,0.0,0.39266407,0.49194616,0.37578088
Justin,02:15,So do we kill James cause he hasn't said anything else?,['Interrogation'],1.0,135.0,138.0,Troublemaker,Troublemaker,0.0,0.5023705,0.19199695,0.49360093
Paul,02:19,This is like a little suspicious to me that this is all just falling into place.,['Accusation'],3.0,139.0,144.0,Werewolf,Robber,2.0,0.36805546,0.2568089,0.2649063
Justin,02:24,I believe it. You said Insomniac like right away. Did you wake up as the Insomniac?,"['Accusation', 'Interrogation']",1.0,144.0,147.0,Troublemaker,Troublemaker,0.0,0.69279206,0.54443264,0.7122366
Paul,02:27,I woke up as the Insomniac.,['Identity Declaration'],3.0,147.0,149.0,Werewolf,Robber,2.0,0.66257006,0.44855192,0.70911765
Justin,02:29,I believe this a hundred percent that I don't even want to take time overthinking it. I'm ready to vote to the left.,"['Call for Action', 'Defense']",1.0,149.0,155.0,Troublemaker,Troublemaker,0.0,0.7069578,0.5205891,0.71950054
Mitchell,02:35,Vote to the left? There is no werewolf?,['Interrogation'],0.0,155.0,158.0,Robber,Werewolf,4.0,0.4780527,0.32561535,0.41190135
Justin,02:38,We're all just working together. Laura's trying to suss James out.,['Accusation'],1.0,158.0,162.0,Troublemaker,Troublemaker,0.0,0.5928148,0.57462364,0.57426333
Mitchell,02:42,Are you a werewolf?,['Interrogation'],0.0,162.0,164.0,Robber,Werewolf,4.0,0.45906454,0.5764694,0.46849024
Paul,02:45,"Not to pick on you, but to pick on you. Sorry. Was anyone able to confirm your story or just that...",['Interrogation'],3.0,165.0,170.0,Werewolf,Robber,2.0,0.5474012,0.53038573,0.5254808
Paul,02:51,Okay. You confirmed your story. You switched her and him.,['Evidence'],3.0,171.0,176.0,Werewolf,Robber,2.0,0.5964857,0.53576696,0.5745468
Justin,02:57,"So we're a nice, happy town after that last yelling around. So I think we all vote to the left.",['Call for Action'],1.0,177.0,184.0,Troublemaker,Troublemaker,0.0,0.56336254,0.739118,0.5696974
Mitchell,03:04,Does anyone who doesn't want to go to a vote at this point?,['Interrogation'],0.0,184.0,188.0,Robber,Werewolf,4.0,0.5250697,0.29095593,0.5082499
Mitchell,03:09,Could Justin be a werewolf?,['Interrogation'],0.0,189.0,191.0,Robber,Werewolf,4.0,0.60122275,0.44513065,0.56561077
Justin,03:11,But I'm not.,['Defense'],1.0,191.0,195.0,Troublemaker,Troublemaker,0.0,0.5276223,0.51261824,0.51373655
Mitchell,03:15,When did you claim troublemaker? Before anyone else?,['Interrogation'],0.0,195.0,199.0,Robber,Werewolf,4.0,0.61908585,0.4392535,0.61085445
Justin,03:19,I said I'm the troublemaker and I switched James with somebody.,"['Identity Declaration', 'Evidence']",1.0,199.0,202.0,Troublemaker,Troublemaker,0.0,0.6745622,0.64514285,0.6760865
Justin,03:23,"And James then said villager. Then Paul said Insomniac. You said seer. You said seer sometime in that. And then you were the last to say robber, but you're confirming a story. So we kill Mitchell.","['Accusation', 'Call for Action']",1.0,203.0,214.0,Troublemaker,Troublemaker,0.0,0.67043144,0.38681695,0.6641358
Justin,03:34,Rip Mitchell.,['No Strategy'],1.0,214.0,217.0,Troublemaker,Troublemaker,0.0,0.38256437,0.52805436,0.3754505
Mitchell,03:37,So what are we doing?,['Interrogation'],0.0,217.0,220.0,Robber,Werewolf,4.0,0.50897074,0.54770046,0.50577503
Mitchell,03:40,We think there are two werewolves in the middle?,['Interrogation'],0.0,220.0,222.0,Robber,Werewolf,4.0,0.52330077,0.56904566,0.5175313
Justin,03:42,"And you saw villager and werewolf when you were seer, right?",['Interrogation'],1.0,222.0,224.0,Troublemaker,Troublemaker,0.0,0.5308164,0.52276707,0.49753618
Mitchell,03:46,I'd be ready to vote if you guys are.,['Call for Action'],0.0,226.0,228.0,Robber,Werewolf,4.0,0.4648971,0.54694545,0.41867337
Justin,03:48,"I'm just, honestly, now I'm worried about James. Cause I feel like he's just silently...",['Accusation'],1.0,228.0,232.0,Troublemaker,Troublemaker,0.0,0.69294864,0.23355001,0.7354115
Justin,03:52,"He's only silent. No, because he would want say that he isn't the werewolf now because Laura has his card. All right. I'm good to vote to the left. And I think if someone's a werewolf here, you won because we were all a happy, loving town.","['Accusation', 'Call for Action']",1.0,232.0,245.0,Troublemaker,Troublemaker,0.0,0.7178384,0.6332405,0.76343
Mitchell,04:05,"So speak up if you don't want to go to vote now. Okay, I'm going.",['Call for Action'],0.0,245.0,248.0,Robber,Werewolf,4.0,0.5578998,0.3881623,0.55982214
Justin,00:04,God damnit Mitchell.,['No Strategy'],1.0,4.0,11.0,Troublemaker,Troublemaker,0.0,0.5491998,0.51539844,0.50606006
Paul,00:11,How are there three of us?,['No Strategy'],1.0,11.0,13.0,Robber,Villager,2.0,0.5394439,0.4724962,0.5275597
Paul,00:13,What? Oh!,['No Strategy'],1.0,13.0,21.0,Robber,Villager,2.0,0.56934035,0.60009867,0.58640635
Paul,00:21,Does someone like really obviously look at another player's card.,['No Strategy'],1.0,21.0,40.0,Robber,Villager,2.0,0.4446405,0.44816115,0.41952324
Justin,00:40,"Did you ever like, just punch your skull really hard.",['No Strategy'],1.0,40.0,42.0,Troublemaker,Troublemaker,0.0,0.5825975,0.37115332,0.59287804
James,00:42,Mitch is unconscious and we don't know.,['No Strategy'],1.0,42.0,62.0,Seer,Seer,3.0,0.68678856,0.74621475,0.7000051
Mitchell,01:03,Robert.,['No Strategy'],0.0,63.0,77.0,Villager,Robber,4.0,0.4923188,0.49664745,0.41753212
Mitchell,01:17,"Sorry, I think I just moved your card Paul.",['No Strategy'],0.0,77.0,79.0,Villager,Robber,4.0,0.2820696,0.5177669,0.21213153
Paul,01:20,Now it's double.,['No Strategy'],1.0,80.0,82.0,Robber,Villager,2.0,0.62631214,0.39650214,0.60570544
Paul,01:22,I have no idea if it was tampered with.,['Defense'],1.0,82.0,85.0,Robber,Villager,2.0,0.47034502,0.23866802,0.3458818
Paul,01:26,"I will, right away, tell you I was the Robber.",['Identity Declaration'],1.0,86.0,89.0,Robber,Villager,2.0,0.5151684,0.5458443,0.46748677
Justin,01:30,I was a Troublemaker and or a Seer or-,['Identity Declaration'],1.0,90.0,95.0,Troublemaker,Troublemaker,0.0,0.5130706,0.44449654,0.49580202
Justin,01:36,No. I was a Troublemaker.,"['Identity Declaration', 'Defense']",1.0,96.0,98.0,Troublemaker,Troublemaker,0.0,0.59504694,0.5599502,0.63194126
Paul,01:38,"Oh, you're lying. Justin is lying.",['Accusation'],1.0,98.0,100.0,Robber,Villager,2.0,0.6730548,0.8920725,0.65933
Justin,01:41,Nice. James?,['Interrogation'],1.0,101.0,105.0,Troublemaker,Troublemaker,0.0,0.46325356,0.6663074,0.44984773
Justin,01:45,Seer or Insomniac or a Werewolf. Okay. Okay. So those are two you saw in the center.,['Evidence'],1.0,105.0,110.0,Troublemaker,Troublemaker,0.0,0.6017513,0.6053073,0.5941186
Mitchell,01:50,Snap.,['No Strategy'],0.0,110.0,113.0,Villager,Robber,4.0,0.5117048,0.4927318,0.49073723
Paul,01:53,"No, no.",['Defense'],1.0,113.0,117.0,Robber,Villager,2.0,0.13077694,0.14266126,0.052969698
Justin,01:57,"So Mitchell, are you doing this as protection? Just in case-",['Interrogation'],1.0,117.0,119.0,Troublemaker,Troublemaker,0.0,0.6544243,0.37182528,0.6456833
Mitchell,01:59,"No, I was just trying to be goofy.",['Defense'],0.0,119.0,121.0,Villager,Robber,4.0,0.4258078,0.5355195,0.37461668
Justin,02:01,There's no way we don't have a Werewolf this round.,['Accusation'],1.0,121.0,123.0,Troublemaker,Troublemaker,0.0,0.57866114,0.28550428,0.57306725
Mitchell,02:03,Can you verify your story?,['Interrogation'],0.0,123.0,125.0,Villager,Robber,4.0,0.5995787,0.5599112,0.55809534
Paul,02:05,I can. I'll tell you this. I know which one of you is a Villager.,['Evidence'],1.0,125.0,130.0,Robber,Villager,2.0,0.49191564,0.5624321,0.3878106
Justin,02:10,One of these two?,['Interrogation'],1.0,130.0,132.0,Troublemaker,Troublemaker,0.0,0.4378382,0.48069537,0.3736943
Mitchell,02:12,"Okay, that's good. That's good.",['No Strategy'],0.0,132.0,135.0,Villager,Robber,4.0,0.49069697,0.91720474,0.44929665
Laura,02:15,Well it's me. Because I went to sleep as a Villager.,['Identity Declaration'],2.0,135.0,138.0,Villager,Villager,1.0,0.46151787,0.46345302,0.42969602
Mitchell,02:18,Could be both. We could both be villagers.,['Defense'],0.0,138.0,140.0,Villager,Robber,4.0,0.5606862,0.467947,0.5821001
Laura,02:20,That's true. But then someone would have to be a Werewolf.,['Accusation'],2.0,140.0,143.0,Villager,Villager,1.0,0.48286068,0.5539949,0.4490751
Justin,02:23,I'm going to die again.,['No Strategy'],1.0,143.0,146.0,Troublemaker,Troublemaker,0.0,0.5226936,0.16242738,0.5084517
Paul,02:26,"The way that Justin picked his possibilities and said, ""I know I'm the Troublemaker,"" was very similar to a couple of rounds he did when we played last time, where he was lying both times that he did that.",['Accusation'],1.0,146.0,158.0,Robber,Villager,2.0,0.4740951,0.49383667,0.40221477
Justin,02:38,I always changed things up just to keep it fresh.,['Defense'],1.0,158.0,161.0,Troublemaker,Troublemaker,0.0,0.53776616,0.6238407,0.5144054
Mitchell,02:41,"Here's the thing, if there's a Werewolf out there, they would care who you switched.",['Accusation'],0.0,161.0,166.0,Villager,Robber,4.0,0.61343735,0.18195997,0.6099218
Mitchell,02:46,"I don't give a fuck. I will say, don't say.",['Defense'],0.0,166.0,169.0,Villager,Robber,4.0,0.7384565,0.17322308,0.75112796
Paul,02:52,Don't say.,['No Strategy'],1.0,172.0,176.0,Robber,Villager,2.0,0.5222116,0.45495808,0.52512133
Justin,02:56,"Booster, your guess?",['Interrogation'],1.0,176.0,178.0,Troublemaker,Troublemaker,0.0,0.48915514,0.5069229,0.5089732
Justin,02:58,"I can't switch my ... Oh, us is Werewolves. James is just pouty. He's not saying a word anymore.","['Accusation', 'Defense']",1.0,178.0,182.0,Troublemaker,Troublemaker,0.0,0.70534444,0.47407466,0.75941694
James,03:02,"Oh. But I can't. Because you guys can't both be, because one of us is in the center.","['Accusation', 'Defense']",1.0,182.0,189.0,Seer,Seer,3.0,0.7016399,0.7885066,0.75034356
Paul,03:12,...a Werewolf that saw a Seer.,['No Strategy'],1.0,192.0,195.0,Robber,Villager,2.0,0.6122842,0.6314105,0.6200083
Justin,03:15,"No, I don't think James is a Werewolf this turn.",['Defense'],1.0,195.0,198.0,Troublemaker,Troublemaker,0.0,0.38970262,0.22658926,0.3019062
James,03:18,"I'm going to be a hundred percent honest with you, I was a Seer. I was looking at the Insomniac. And Paul said, ""did someone just honestly ..."" And that's when I lifted the other card, looked at Paul and set that one down. I think it was brown.","['Identity Declaration', 'Accusation', 'Evidence']",1.0,198.0,209.0,Seer,Seer,3.0,0.6634897,0.8201432,0.6885972
Justin,03:31,Oh so you weren't sure.,['Accusation'],1.0,211.0,213.0,Troublemaker,Troublemaker,0.0,0.6267159,0.71130705,0.70496136
James,03:33,I was looking at that one.,['Evidence'],1.0,213.0,215.0,Seer,Seer,3.0,0.62255156,0.5972089,0.6014285
Paul,03:36,"All right. That's pretty specific, believe you.",['Defense'],1.0,216.0,218.0,Robber,Villager,2.0,0.66846144,0.5761155,0.7306839
James,03:38,Yeah. Paul said that someone obviously look at-,['Accusation'],1.0,218.0,221.0,Seer,Seer,3.0,0.53719246,0.47352353,0.51732415
Justin,03:41,"Yeah, yeah. That's a fabricated story. That's like a-",['Accusation'],1.0,221.0,223.0,Troublemaker,Troublemaker,0.0,0.56962013,0.58813626,0.5822744
Paul,03:43,"Okay. If you're not going to say who you moved, I'm not going to say who I robbed then either. If no one cares. Because if you are lying, or if you are lying-",['Accusation'],1.0,223.0,234.0,Robber,Villager,2.0,0.5894202,0.38544512,0.5675546
Paul,03:55,... I robbed on of you. You would care if I-,['No Strategy'],1.0,235.0,237.0,Robber,Villager,2.0,0.58562136,0.43959802,0.5502038
Paul,03:58,... and you would care if-,['No Strategy'],1.0,238.0,240.0,Robber,Villager,2.0,0.36908793,0.47737053,0.32485884
James,04:00,I'll vote to the left. No one needs to die.,['Call for Action'],1.0,240.0,242.0,Seer,Seer,3.0,0.5348711,0.40500152,0.54045445
Paul,04:02,"I feel like if we all vote to left, somebody's going to to f*cking renegade..",['Accusation'],1.0,242.0,245.0,Robber,Villager,2.0,0.5918474,0.41906938,0.6490343
Mitchell,04:05,How many times have we voted to the left so far?,['No Strategy'],0.0,245.0,247.0,Villager,Robber,4.0,0.6576673,0.72689044,0.73698545
Mitchell,04:09,And there's been a Werewolf every time?,['Interrogation'],0.0,249.0,251.0,Villager,Robber,4.0,0.5923058,0.37608495,0.6294705
Justin,04:11,But it also could not be an Werewolf.,['Defense'],1.0,251.0,253.0,Troublemaker,Troublemaker,0.0,0.42290187,0.46758145,0.5274318
Paul,04:13,"No, we didn't vote to left.",['No Strategy'],1.0,253.0,255.0,Robber,Villager,2.0,0.6998851,0.25600487,0.7814648
Paul,04:16,"You or Justin got killed. But we agreed to. We agreed to, yeah.",['No Strategy'],1.0,256.0,259.0,Robber,Villager,2.0,0.79156125,0.3965911,0.85137236
Justin,04:19,"I did switch people. I did. I'm not saying who. So if you're concerned about losing the game as a Werewolf, you should be concerned.","['Accusation', 'Defense', 'Evidence']",1.0,259.0,268.0,Troublemaker,Troublemaker,0.0,0.826133,0.36294705,0.87651956
Paul,04:28,"I think you should say. So that if they are Werewolf, then they're going to try to pin in on somebody. If they know they've got switched. Like I think we're not going to get the information until you say. Same thing with you-","['Accusation', 'Call for Action']",1.0,268.0,280.0,Robber,Villager,2.0,0.6631489,0.3817289,0.6520352
Paul,04:40,"... same thing with me robbing. Except, I do... I know that my information will only protect some of you.",['No Strategy'],1.0,280.0,287.0,Robber,Villager,2.0,0.6209007,0.44648927,0.621121
Justin,04:47,"I'll just say ... I'll say one person I did not steal, I did not switch with. I did not switch James.","['Defense', 'Evidence']",1.0,287.0,292.0,Troublemaker,Troublemaker,0.0,0.6737918,0.35493952,0.7176384
James,04:52,Sup.,['No Strategy'],1.0,292.0,295.0,Seer,Seer,3.0,0.41155985,0.4361992,0.35002837
Justin,04:56,So we have no stress from anybody?,['Interrogation'],1.0,296.0,298.0,Troublemaker,Troublemaker,0.0,0.61079454,0.45824862,0.63289267
Mitchell,04:58,None here.,['No Strategy'],0.0,298.0,300.0,Villager,Robber,4.0,0.526615,0.37272552,0.5345439
Justin,05:00,"No stress, Laura? You're happy as a Villager?",['Interrogation'],1.0,300.0,302.0,Troublemaker,Troublemaker,0.0,0.6789997,0.29372558,0.6962405
James,05:02,Laura's always stressed.,['Accusation'],1.0,302.0,306.0,Seer,Seer,3.0,0.477716,0.595925,0.40434006
Justin,05:06,Yeah.,['No Strategy'],1.0,306.0,311.0,Troublemaker,Troublemaker,0.0,0.61746716,0.7132163,0.6607997
Mitchell,05:12,"Yeah, I'm a villager. I have nothing to be worried about.",['Identity Declaration'],0.0,312.0,314.0,Villager,Robber,4.0,0.611047,0.26110452,0.66533506
Justin,05:15,There's just no one fighting. The only people fighting are the Troublemaker and the Robber. So I think we just vote left.,"['Accusation', 'Call for Action']",1.0,315.0,320.0,Troublemaker,Troublemaker,0.0,0.7151957,0.23097375,0.7629994
Paul,05:20,I just don't want to vote left.,['Call for Action'],1.0,320.0,322.0,Robber,Villager,2.0,0.57428753,0.36337703,0.594871
Justin,05:22,Then kill me and I'll die again. And that's the life I'll lead.,['Call for Action'],1.0,322.0,327.0,Troublemaker,Troublemaker,0.0,0.8182219,0.27648786,0.8342177
Paul,05:27,Kay I robbed from Mitchell?,['Evidence'],1.0,327.0,329.0,Robber,Villager,2.0,0.5448897,0.7508787,0.5197705
Paul,05:30,So Mitchell's the Robber. I'm the Villager. So I can confirm. Mitchell was the Villager.,"['Identity Declaration', 'Accusation', 'Evidence']",1.0,330.0,333.0,Robber,Villager,2.0,0.53309816,0.69967645,0.47098792
Justin,05:33,Cool. So what if she was the Werewolf?,['Interrogation'],1.0,333.0,335.0,Troublemaker,Troublemaker,0.0,0.67722034,0.8176834,0.6863222
Paul,05:35,"So my only suspicion, the possibility right now is Laura.",['Accusation'],1.0,335.0,338.0,Robber,Villager,2.0,0.66958076,0.5976449,0.69679284
Paul,05:39,"Because last time you were a Werewolf, you said you were the Villager.",['Accusation'],1.0,339.0,343.0,Robber,Villager,2.0,0.57125497,0.67190796,0.5260855
Mitchell,05:43,Good observation.,['No Strategy'],0.0,343.0,345.0,Villager,Robber,4.0,0.7231707,0.9130443,0.6987635
Laura,05:47,I'm a villager this time. Because-,['Identity Declaration'],2.0,347.0,349.0,Villager,Villager,1.0,0.33203617,0.41917992,0.33591422
